Row_Number,Timestamp,Session_ID,Frame_ID,Hand_Side,Current_State,Velocity_Px,Fingers_In_Zone,In_Board_Zone_Bool,Pos_X,Pos_Y
1112,38.804,20260206_123457,1123,Left,Transport,19.5,0,False,162,242
1113,38.804,20260206_123457,1123,Right,Transport,20.0,0,False,929,205
1114,38.873,20260206_123457,1125,Left,Transport,18.6,0,False,191,233
1115,38.873,20260206_123457,1125,Right,Transport,15.2,0,False,912,206
1116,38.943,20260206_123457,1127,Left,Transport,20.4,0,False,238,222
1117,38.943,20260206_123457,1127,Right,Transport,9.3,0,False,896,210
1118,39.012,20260206_123457,1129,Left,Transport,22.4,0,False,280,218
1119,39.012,20260206_123457,1129,Right,Transport,9.1,0,False,875,221
1120,39.081,20260206_123457,1131,Left,Transport,23.8,2,True,332,221
1121,39.081,20260206_123457,1131,Right,Transport,11.8,1,True,851,231
1122,39.150,20260206_123457,1133,Left,Transport,23.2,3,True,366,226
1123,39.150,20260206_123457,1133,Right,Operation,13.2,5,True,828,245
1124,39.219,20260206_123457,1135,Left,Operation,16.8,4,True,388,237
1125,39.219,20260206_123457,1135,Right,Operation,12.5,4,True,812,253
1126,39.288,20260206_123457,1137,Left,Operation,11.1,5,True,402,246
1127,39.288,20260206_123457,1137,Right,Operation,8.1,4,True,806,252
1128,39.357,20260206_123457,1139,Left,Operation,9.6,5,True,416,261
1129,39.357,20260206_123457,1139,Right,Operation,6.4,5,True,794,259
1130,39.426,20260206_123457,1141,Left,Operation,9.8,5,True,423,280
1131,39.426,20260206_123457,1141,Right,Operation,7.1,5,True,776,265
1132,39.495,20260206_123457,1143,Left,Operation,8.8,5,True,428,291
1133,39.495,20260206_123457,1143,Right,Operation,7.6,5,True,769,273
1134,39.565,20260206_123457,1145,Left,Operation,6.3,5,True,428,300
1135,39.565,20260206_123457,1145,Right,Operation,6.9,5,True,772,284
1136,39.634,20260206_123457,1147,Left,Operation,4.3,5,True,430,307
1137,39.634,20260206_123457,1147,Right,Operation,5.0,5,True,772,291
1138,39.703,20260206_123457,1149,Left,Operation,3.7,5,True,435,311
1139,39.703,20260206_123457,1149,Right,Operation,4.6,5,True,774,297
1140,39.772,20260206_123457,1151,Left,Operation,3.0,5,True,438,311
1141,39.772,20260206_123457,1151,Right,Operation,3.3,5,True,779,300
1142,39.841,20260206_123457,1153,Left,Operation,2.2,5,True,439,311
1143,39.841,20260206_123457,1153,Right,Operation,3.5,5,True,775,307
1144,39.910,20260206_123457,1155,Left,Operation,1.4,5,True,438,308
1145,39.910,20260206_123457,1155,Right,Operation,2.9,5,True,775,308
1146,39.979,20260206_123457,1157,Left,Operation,2.6,5,True,444,313
1147,39.979,20260206_123457,1157,Right,Operation,1.9,5,True,776,310
1148,40.048,20260206_123457,1159,Left,Operation,3.4,5,True,451,315
1149,40.048,20260206_123457,1159,Right,Operation,2.0,5,True,774,313
1150,40.117,20260206_123457,1161,Left,Operation,3.9,5,True,458,318
1151,40.117,20260206_123457,1161,Right,Operation,2.0,5,True,776,317
1152,40.187,20260206_123457,1163,Left,Operation,3.6,5,True,458,322
1153,40.187,20260206_123457,1163,Right,Operation,2.4,5,True,779,319
1154,40.256,20260206_123457,1165,Left,Operation,4.0,5,True,458,323
1155,40.256,20260206_123457,1165,Right,Operation,1.8,5,True,777,320
1156,40.325,20260206_123457,1167,Left,Operation,3.7,5,True,457,318
1157,40.325,20260206_123457,1167,Right,Delay,2.0,5,True,777,323
1158,40.394,20260206_123457,1169,Left,Delay,3.6,5,True,453,323
1159,40.394,20260206_123457,1169,Right,Delay,1.7,5,True,776,323
1160,40.463,20260206_123457,1171,Left,Delay,3.0,5,True,453,323
1161,40.463,20260206_123457,1171,Right,Delay,2.1,5,True,774,321
1162,40.532,20260206_123457,1173,Left,Delay,1.5,5,True,453,324
1163,40.532,20260206_123457,1173,Right,Delay,2.3,5,True,773,318
1164,40.601,20260206_123457,1175,Left,Delay,1.0,5,True,453,324
1165,40.601,20260206_123457,1175,Right,Delay,2.6,5,True,774,316
1166,40.670,20260206_123457,1177,Left,Delay,1.4,5,True,454,328
1167,40.670,20260206_123457,1177,Right,Delay,2.0,5,True,775,315
1168,40.739,20260206_123457,1179,Left,Delay,1.9,5,True,453,326
1169,40.739,20260206_123457,1179,Right,Delay,1.5,5,True,777,315
1170,40.808,20260206_123457,1181,Left,Delay,1.8,5,True,453,326
1171,40.808,20260206_123457,1181,Right,Delay,1.8,4,True,774,318
1172,40.878,20260206_123457,1183,Left,Delay,1.3,5,True,453,327
1173,40.878,20260206_123457,1183,Right,Delay,2.7,4,True,770,323
1174,40.947,20260206_123457,1185,Left,Delay,1.0,5,True,453,328
1175,40.947,20260206_123457,1185,Right,Delay,2.8,4,True,767,324
1176,41.016,20260206_123457,1187,Left,Delay,1.0,5,True,453,325
1177,41.016,20260206_123457,1187,Right,Delay,2.6,5,True,763,322
1178,41.085,20260206_123457,1189,Left,Delay,1.7,5,True,450,321
1179,41.085,20260206_123457,1189,Right,Delay,2.6,5,True,766,317
1180,41.154,20260206_123457,1191,Left,Delay,5.9,5,True,437,304
1181,41.154,20260206_123457,1191,Right,Delay,7.2,4,True,778,292
1182,41.223,20260206_123457,1193,Left,Operation,11.1,5,True,427,276
1183,41.223,20260206_123457,1193,Right,Operation,15.3,5,True,773,249
1184,41.292,20260206_123457,1195,Left,Operation,19.3,2,True,406,225
1185,41.292,20260206_123457,1195,Right,Transport,26.5,0,False,800,186
1186,41.361,20260206_123457,1197,Left,Transport,25.7,0,False,363,193
1187,41.361,20260206_123457,1197,Right,Transport,34.1,0,False,875,173
1188,41.430,20260206_123457,1199,Left,Transport,32.5,0,False,292,172
1189,41.430,20260206_123457,1199,Right,Transport,46.3,0,False,987,205
1190,41.500,20260206_123457,1201,Left,Transport,39.1,0,False,205,192
1191,41.500,20260206_123457,1201,Right,Transport,54.7,0,False,1072,280
1192,41.569,20260206_123457,1203,Left,Transport,44.3,0,False,149,259
1193,41.569,20260206_123457,1203,Right,Transport,50.9,0,False,1125,338
1194,41.638,20260206_123457,1205,Left,Transport,43.7,0,False,125,336
1195,41.638,20260206_123457,1205,Right,Transport,32.2,0,False,1139,358
1196,41.707,20260206_123457,1207,Left,Transport,29.2,0,False,131,355
1197,41.707,20260206_123457,1207,Right,Transport,16.1,0,False,1137,375
1198,41.776,20260206_123457,1209,Left,Transport,14.0,0,False,145,355
1199,41.776,20260206_123457,1209,Right,Transport,7.8,0,False,1135,379
1200,41.845,20260206_123457,1211,Left,Transport,8.5,0,False,160,353
1201,41.845,20260206_123457,1211,Right,Transport,4.6,0,False,1126,381
1202,41.914,20260206_123457,1213,Left,Transport,6.0,0,False,168,350
1203,41.914,20260206_123457,1213,Right,Transport,3.4,0,False,1122,385
1204,41.983,20260206_123457,1215,Left,Transport,5.9,0,False,174,341
1205,41.983,20260206_123457,1215,Right,Transport,3.0,0,False,1119,384
1206,42.052,20260206_123457,1217,Left,Transport,4.5,0,False,176,341
1207,42.052,20260206_123457,1217,Right,Transport,1.9,0,False,1116,386
1208,42.122,20260206_123457,1219,Left,Transport,4.2,0,False,172,341
1209,42.122,20260206_123457,1219,Right,Transport,2.9,0,False,1124,387
1210,42.191,20260206_123457,1221,Left,Transport,5.0,0,False,161,340
1211,42.191,20260206_123457,1221,Right,Transport,2.8,0,False,1125,392
1212,42.260,20260206_123457,1223,Left,Transport,6.6,0,False,151,335
1213,42.260,20260206_123457,1223,Right,Transport,3.1,0,False,1125,395
1214,42.329,20260206_123457,1225,Left,Transport,6.6,0,False,140,332
1215,42.329,20260206_123457,1225,Right,Transport,2.8,0,False,1132,399
1216,42.398,20260206_123457,1227,Left,Transport,5.8,0,False,131,335
1217,42.398,20260206_123457,1227,Right,Transport,2.9,0,False,1132,396
1218,42.467,20260206_123457,1229,Left,Transport,7.1,0,False,114,324
1219,42.467,20260206_123457,1229,Right,Transport,2.5,0,False,1128,395
1220,42.536,20260206_123457,1231,Left,Transport,12.4,0,False,86,302
1221,42.536,20260206_123457,1231,Right,Transport,2.1,0,False,1126,396
1222,42.605,20260206_123457,1233,Left,Transport,12.5,0,False,90,289
1223,42.605,20260206_123457,1233,Right,Transport,1.8,0,False,1126,394
1224,42.674,20260206_123457,1235,Left,Transport,9.9,0,False,101,294
1225,42.674,20260206_123457,1235,Right,Transport,2.0,0,False,1125,394
1226,42.744,20260206_123457,1237,Left,Transport,8.9,0,False,93,289
1227,42.744,20260206_123457,1237,Right,Delay,3.0,0,False,1127,393
1228,42.813,20260206_123457,1239,Left,Transport,15.4,0,False,133,273
1229,42.813,20260206_123457,1239,Right,Delay,4.4,0,False,1123,403
1230,42.882,20260206_123457,1241,Left,Transport,15.9,0,False,151,254
1231,42.882,20260206_123457,1241,Right,Delay,3.7,0,False,1124,405
1232,42.951,20260206_123457,1243,Left,Transport,13.0,0,False,173,252
1233,42.951,20260206_123457,1243,Right,Delay,2.5,0,False,1126,405
1234,43.020,20260206_123457,1245,Left,Transport,15.6,0,False,214,238
1235,43.020,20260206_123457,1245,Right,Delay,5.6,0,False,1130,381
1236,43.089,20260206_123457,1247,Left,Transport,17.8,0,False,250,234
1237,43.089,20260206_123457,1247,Right,Transport,15.9,0,False,1121,329
1238,43.158,20260206_123457,1249,Left,Transport,17.7,0,False,277,224
1239,43.158,20260206_123457,1249,Right,Transport,26.2,0,False,1077,287
1240,43.227,20260206_123457,1251,Left,Transport,12.7,0,False,291,224
1241,43.227,20260206_123457,1251,Right,Transport,29.0,0,False,1038,253
1242,43.296,20260206_123457,1253,Left,Transport,10.8,0,False,319,223
1243,43.296,20260206_123457,1253,Right,Transport,26.0,0,False,996,237
1244,43.365,20260206_123457,1255,Left,Transport,10.1,0,False,334,219
1245,43.365,20260206_123457,1255,Right,Transport,20.0,0,False,969,219
1246,43.435,20260206_123457,1257,Left,Transport,9.2,0,False,347,223
1247,43.435,20260206_123457,1257,Right,Transport,15.9,0,False,942,211
1248,43.504,20260206_123457,1259,Left,Transport,7.0,1,True,360,219
1249,43.504,20260206_123457,1259,Right,Transport,13.9,0,False,916,207
1250,43.573,20260206_123457,1261,Left,Transport,6.2,1,True,368,213
1251,43.573,20260206_123457,1261,Right,Transport,14.3,1,True,881,204
1252,43.642,20260206_123457,1263,Left,Operation,5.0,3,True,369,220
1253,43.642,20260206_123457,1263,Right,Transport,15.5,2,True,857,204
1254,43.711,20260206_123457,1265,Left,Operation,3.0,3,True,367,222
1255,43.711,20260206_123457,1265,Right,Transport,12.0,0,False,843,201
1256,43.780,20260206_123457,1267,Left,Operation,3.4,3,True,368,231
1257,43.780,20260206_123457,1267,Right,Transport,7.6,0,False,838,209
1258,43.849,20260206_123457,1269,Left,Operation,4.3,3,True,372,233
1259,43.849,20260206_123457,1269,Right,Transport,8.4,4,True,834,232
1260,43.918,20260206_123457,1271,Left,Operation,4.3,2,True,370,234
1261,43.918,20260206_123457,1271,Right,Operation,8.1,3,True,834,233
1262,43.987,20260206_123457,1273,Left,Operation,5.3,4,True,378,247
1263,43.987,20260206_123457,1273,Right,Operation,9.1,3,True,824,220
1264,44.057,20260206_123457,1275,Left,Operation,6.6,4,True,391,251
1265,44.057,20260206_123457,1275,Right,Operation,9.2,3,True,804,220
1266,44.126,20260206_123457,1277,Left,Operation,8.4,5,True,404,261
1267,44.126,20260206_123457,1277,Right,Operation,10.3,4,True,790,232
1268,44.195,20260206_123457,1279,Left,Operation,7.6,5,True,414,267
1269,44.195,20260206_123457,1279,Right,Operation,9.3,5,True,790,248
1270,44.264,20260206_123457,1281,Left,Operation,5.3,5,True,420,268
1271,44.264,20260206_123457,1281,Right,Operation,7.6,5,True,789,260
1272,44.333,20260206_123457,1283,Left,Operation,3.9,5,True,419,275
1273,44.333,20260206_123457,1283,Right,Operation,5.9,5,True,798,265
1274,44.402,20260206_123457,1285,Left,Operation,2.9,5,True,419,280
1275,44.402,20260206_123457,1285,Right,Operation,5.2,4,True,803,273
1276,44.471,20260206_123457,1287,Left,Delay,2.3,5,True,420,282
1277,44.471,20260206_123457,1287,Right,Operation,5.1,4,True,801,271
1278,44.540,20260206_123457,1289,Left,Delay,1.6,5,True,421,282
1279,44.540,20260206_123457,1289,Right,Operation,5.3,4,True,799,266
1280,44.609,20260206_123457,1291,Left,Delay,1.6,4,True,420,285
1281,44.609,20260206_123457,1291,Right,Operation,5.5,4,True,807,276
1282,44.679,20260206_123457,1293,Left,Delay,2.4,5,True,422,291
1283,44.679,20260206_123457,1293,Right,Operation,5.0,3,True,810,283
1284,44.748,20260206_123457,1295,Left,Delay,2.2,5,True,421,291
1285,44.748,20260206_123457,1295,Right,Operation,3.9,3,True,810,286
1286,44.817,20260206_123457,1297,Left,Delay,1.7,4,True,421,294
1287,44.817,20260206_123457,1297,Right,Operation,2.0,3,True,807,288
1288,44.886,20260206_123457,1299,Left,Delay,2.5,4,True,422,302
1289,44.886,20260206_123457,1299,Right,Operation,3.2,3,True,805,291
1290,44.955,20260206_123457,1301,Left,Delay,3.4,5,True,418,306
1291,44.955,20260206_123457,1301,Right,Operation,2.9,4,True,804,294
1292,45.024,20260206_123457,1303,Left,Delay,3.8,5,True,419,309
1293,45.024,20260206_123457,1303,Right,Operation,2.9,4,True,801,299
1294,45.093,20260206_123457,1305,Left,Delay,2.5,5,True,421,312
1295,45.093,20260206_123457,1305,Right,Operation,3.1,4,True,802,304
1296,45.162,20260206_123457,1307,Left,Delay,2.4,5,True,419,317
1297,45.162,20260206_123457,1307,Right,Delay,2.7,4,True,801,308
1298,45.231,20260206_123457,1309,Left,Delay,2.0,5,True,419,319
1299,45.231,20260206_123457,1309,Right,Delay,2.0,4,True,801,310
1300,45.301,20260206_123457,1311,Left,Delay,1.8,5,True,421,319
1301,45.301,20260206_123457,1311,Right,Delay,1.1,4,True,802,308
1302,45.370,20260206_123457,1313,Left,Delay,1.2,5,True,421,321
1303,45.370,20260206_123457,1313,Right,Delay,2.0,3,True,804,314
1304,45.439,20260206_123457,1315,Left,Delay,1.5,5,True,420,321
1305,45.439,20260206_123457,1315,Right,Delay,2.2,4,True,805,317
1306,45.508,20260206_123457,1317,Left,Delay,2.7,4,True,416,317
1307,45.508,20260206_123457,1317,Right,Delay,3.2,3,True,809,310
1308,45.577,20260206_123457,1319,Left,Delay,6.8,5,True,425,295
1309,45.577,20260206_123457,1319,Right,Delay,7.3,5,True,801,287
1310,45.646,20260206_123457,1321,Left,Operation,15.1,4,True,445,253
1311,45.646,20260206_123457,1321,Right,Operation,19.4,3,True,783,228
1312,45.715,20260206_123457,1323,Left,Operation,24.7,1,True,460,192
1313,45.715,20260206_123457,1323,Right,Operation,30.8,1,True,782,158
1314,45.784,20260206_123457,1325,Left,Transport,27.2,0,False,445,145
1315,45.784,20260206_123457,1325,Right,Transport,35.0,0,False,830,103
1316,45.853,20260206_123457,1327,Left,Transport,33.4,0,False,362,118
1317,45.853,20260206_123457,1327,Right,Transport,39.7,0,False,921,96
1318,45.923,20260206_123457,1329,Left,Transport,300.2,0,False,249,128
1319,45.923,20260206_123457,1329,Right,Transport,61.0,0,False,1045,155
1320,45.992,20260206_123457,1331,Left,Transport,306.7,0,False,144,186
1321,45.992,20260206_123457,1331,Right,Transport,65.4,0,False,1107,219
1322,46.061,20260206_123457,1333,Left,Transport,186.5,0,False,118,286
1323,46.061,20260206_123457,1333,Right,Transport,71.9,0,False,1132,328
1324,46.130,20260206_123457,1335,Left,Transport,42.9,0,False,113,330
1325,46.130,20260206_123457,1335,Right,Transport,49.5,0,False,1104,395
1326,46.199,20260206_123457,1337,Left,Transport,22.5,0,False,127,338
1327,46.199,20260206_123457,1337,Right,Transport,34.4,0,False,1083,425
1328,46.268,20260206_123457,1339,Left,Transport,7.6,0,False,133,341
1329,46.268,20260206_123457,1339,Right,Transport,23.2,0,False,1045,459
1330,46.337,20260206_123457,1341,Left,Transport,4.9,0,False,138,344
1331,46.337,20260206_123457,1341,Right,Transport,18.6,0,False,1024,474
1332,46.406,20260206_123457,1343,Left,Transport,4.5,0,False,146,347
1333,46.406,20260206_123457,1343,Right,Transport,11.4,0,False,1021,476
1334,46.475,20260206_123457,1345,Left,Transport,364.7,0,False,156,348
1335,46.475,20260206_123457,1345,Right,Transport,9.7,0,False,1012,487
1336,46.544,20260206_123457,1347,Left,Transport,364.9,0,False,159,359
1337,46.544,20260206_123457,1347,Right,Transport,5.1,0,False,1015,486
1338,46.614,20260206_123457,1349,Left,Transport,184.6,0,False,157,368
1339,46.614,20260206_123457,1349,Right,Transport,5.1,0,False,1022,489
1340,46.683,20260206_123457,1351,Left,Transport,4.5,0,False,161,369
1341,46.683,20260206_123457,1351,Right,Transport,2.8,0,False,1026,488
1342,46.752,20260206_123457,1353,Left,Transport,3.3,0,False,164,364
1343,46.752,20260206_123457,1353,Right,Transport,3.6,0,False,1031,481
1344,46.821,20260206_123457,1355,Left,Transport,3.5,0,False,165,361
1345,46.821,20260206_123457,1355,Right,Transport,7.3,0,False,1056,479
1346,46.890,20260206_123457,1357,Left,Transport,4.6,0,False,156,358
1347,46.890,20260206_123457,1357,Right,Transport,12.6,0,False,1076,454
1348,46.959,20260206_123457,1359,Left,Transport,5.3,0,False,150,353
1349,46.959,20260206_123457,1359,Right,Transport,17.6,0,False,1102,424
1350,47.028,20260206_123457,1361,Left,Transport,9.4,0,False,154,324
1351,47.028,20260206_123457,1361,Right,Transport,23.1,0,False,1114,368
1352,47.097,20260206_123457,1363,Left,Transport,17.2,0,False,172,279
1353,47.097,20260206_123457,1363,Right,Transport,30.6,0,False,1102,297
1354,47.166,20260206_123457,1365,Left,Transport,21.8,0,False,204,251
1355,47.166,20260206_123457,1365,Right,Transport,35.5,0,False,1061,235
1356,47.236,20260206_123457,1367,Left,Transport,20.8,0,False,233,226
1357,47.236,20260206_123457,1367,Right,Transport,36.1,0,False,1001,196
1358,47.305,20260206_123457,1369,Left,Transport,19.6,0,False,258,199
1359,47.305,20260206_123457,1369,Right,Transport,35.0,0,False,945,160
1360,47.374,20260206_123457,1371,Left,Transport,18.2,0,False,289,183
1361,47.374,20260206_123457,1371,Right,Transport,33.4,0,False,883,146
1362,47.443,20260206_123457,1373,Left,Transport,18.9,0,False,327,194
1363,47.443,20260206_123457,1373,Right,Transport,31.7,0,False,821,155
1364,47.512,20260206_123457,1375,Left,Transport,20.0,1,True,369,209
1365,47.512,20260206_123457,1375,Right,Transport,29.4,0,False,777,182
1366,47.581,20260206_123457,1377,Left,Transport,21.0,2,True,402,225
1367,47.581,20260206_123457,1377,Right,Transport,23.1,2,True,758,206
1368,47.650,20260206_123457,1379,Left,Operation,16.0,4,True,418,243
1369,47.650,20260206_123457,1379,Right,Operation,16.5,4,True,747,228
1370,47.719,20260206_123457,1381,Left,Operation,12.6,4,True,439,246
1371,47.719,20260206_123457,1381,Right,Operation,10.6,5,True,739,243
1372,47.788,20260206_123457,1383,Left,Operation,10.2,4,True,456,251
1373,47.788,20260206_123457,1383,Right,Operation,8.6,5,True,737,256
1374,47.858,20260206_123457,1385,Left,Operation,8.0,5,True,465,260
1375,47.858,20260206_123457,1385,Right,Operation,6.4,5,True,730,267
1376,47.927,20260206_123457,1387,Left,Operation,6.5,5,True,472,267
1377,47.927,20260206_123457,1387,Right,Operation,5.1,5,True,728,273
1378,47.996,20260206_123457,1389,Left,Operation,4.5,5,True,474,271
1379,47.996,20260206_123457,1389,Right,Operation,2.6,5,True,728,274
1380,48.065,20260206_123457,1391,Left,Operation,2.9,5,True,476,274
1381,48.065,20260206_123457,1391,Right,Operation,1.0,5,True,728,275
1382,48.134,20260206_123457,1393,Left,Operation,2.5,5,True,480,278
